a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._unkvalue	m._control	m._ql_url
raija	211	211	815ccbf750962e7bdb642170305b16ec	504http://portland.backpage.com/	2015-03-25	ql20150318	3	Topic too specific		3	http://portland.backpage.com/	Escorts	n504	504	http://portland.backpage.com/FemaleEscorts/classifieds/Disclaimer?category=55861
raija	211	211	8af39b5be2a855d2b6da8dbefcfd30e4	501http://portland.backpage.com/	2015-03-25	ql20150318	3	Topic too specific		0	http://portland.backpage.com/	Portland Body Rubs	n501	501	http://portland.backpage.com/BodyRubs/
raija	211	211	fc0f58ab0d3eb9686dd3759a8b975ec5	508http://portland.backpage.com/	2015-03-25	ql20150318	4	Topic too specific		7	http://portland.backpage.com/	Adult Entertainment ..	n508	508	http://portland.backpage.com/gyrobase/classifieds/Disclaimer
raija	214	214	2bd639a2c14d92bf00e39600a9f07a97	200http://duke.edu/	2015-03-20	ql20150318	2			4	http://duke.edu/	Library	n200	200	http://library.duke.edu/
raija	214	214	6fe7295a27ed31925a31c77ad80688e4	199http://duke.edu/	2015-03-20	ql20150318	3	Topic too specific		3	http://duke.edu/	Jobs	n199	199	http://hr.duke.edu/jobs
raija	214	214	7e0fd302373f03b96fa03ed41d4e707b	202http://duke.edu/	2015-03-20	ql20150318	3	Topic too specific		6	http://duke.edu/	Employment	n202	202	http://www.hr.duke.edu/
raija	214	214	8862b1c42180f8c3602c301c189aa480	197http://duke.edu/	2015-03-20	ql20150318	2			1	http://duke.edu/	About	n197	197	http://duke.edu/about
raija	214	214	986c896b769fc65a7d9269efdb637346	198http://duke.edu/	2015-03-20	ql20150318	1			2	http://duke.edu/	Contact Us	n198	198	http://duke.edu/contact.html
raija	214	214	99184744ab43c446877ca8305dacbf93	196http://duke.edu/	2015-03-20	ql20150318	1			0	http://duke.edu/	Admissions	n196	196	http://admissions.duke.edu/
raija	214	214	cde1131ec9cdfb738ddfe0dd53093350	201http://duke.edu/	2015-03-20	ql20150318	3	Topic too specific		5	http://duke.edu/	Webmail	n201	201	http://webmail.duke.edu/
raija	215	215	07bd3c1a9b728d86d10e2a58251e4675	703http://ventura.craigslist.org/	2015-03-25	ql20150318	1			7	http://ventura.craigslist.org/	For Sale	n703	703	http://ventura.craigslist.org/search/sss
raija	215	215	161e17951e91108aae4b8bfbdaba0d83	704http://ventura.craigslist.org/	2015-03-25	ql20150318	1			8	http://ventura.craigslist.org/	Free	n704	704	http://ventura.craigslist.org/zip/
raija	215	215	212333178e9b3d028f2f1a69a4d2b1e3	698http://ventura.craigslist.org/	2015-03-25	ql20150318	2			2	http://ventura.craigslist.org/	Furniture	n698	698	http://ventura.craigslist.org/fua
raija	215	215	388bc16835ecd32124aff6231023a9a2	702http://ventura.craigslist.org/	2015-03-25	ql20150318	1			6	http://ventura.craigslist.org/	Jobs	n702	702	http://ventura.craigslist.org/search/jjj
raija	215	215	59f0df738801475b6344b9dff3e7e661	700http://ventura.craigslist.org/	2015-03-25	ql20150318	2			4	http://ventura.craigslist.org/	Motorcycles	n700	700	http://ventura.craigslist.org/i/motorcycles
raija	215	215	7dc9788fa1d04f5b58bce0551e612733	701http://ventura.craigslist.org/	2015-03-25	ql20150318	1		Links to the same page as in #1,2.	5	http://ventura.craigslist.org/	apts/housing For Rent	n701	701	http://ventura.craigslist.org/search/apa
raija	215	215	b4cf402f1c0da8c36df174fd87bbf9b9	699http://ventura.craigslist.org/	2015-03-25	ql20150318	1			3	http://ventura.craigslist.org/	Cars & Trucks	n699	699	http://ventura.craigslist.org/i/autos
raija	215	215	c4dd4eddf5094f0e5279c72cb51f19ae	697http://ventura.craigslist.org/	2015-03-25	ql20150318	1		Links to the same page as in #1,6.	1	http://ventura.craigslist.org/	apts / housing	n697	697	http://ventura.craigslist.org/apa/
raija	215	215	c654dcb51edc68436e717214c792e0fe	696http://ventura.craigslist.org/	2015-03-25	ql20150318	1		Links to the same page as in #2,6.	0	http://ventura.craigslist.org/	Apts / Housing	n696	696	http://ventura.craigslist.org/apa/
raija	217	217	1f42fac4dee21234939ce7f32773335b	2503https://www.salliemae.com/	2015-03-20	ql20150318	1		duplicate to #4, QL is for a secure site as well.	2	https://www.salliemae.com/	Contact Us	n2503	2503	http://salliemae.com/about/contact-us
raija	217	217	3bdd192cfba5dc433973db1f24d32625	2504https://www.salliemae.com/	2015-03-20	ql20150318	1		duplicate to #3 which is also a secure site.	3	https://www.salliemae.com/	Contact Us	n2504	2504	https://www.salliemae.com/about/contact-us/default.aspx
raija	217	217	4b213aef9a1abffdf3de599000c939f2	2505https://www.salliemae.com/	2015-03-20	ql20150318	1			4	https://www.salliemae.com/	Banking	n2505	2505	https://www.salliemae.com/banking/
raija	217	217	7d4a4239eee3fbf772932b9fc23263f0	2508https://www.salliemae.com/	2015-03-20	ql20150318	2			7	https://www.salliemae.com/	Undergraduate Student Loans	n2508	2508	https://www.salliemae.com/student-loans/
raija	217	217	898179f2a05a943e0ae8186eab4a8615	2507https://www.salliemae.com/	2015-03-20	ql20150318	3	Topic too specific		6	https://www.salliemae.com/	Financial Aid	n2507	2507	https://www.salliemae.com/plan-for-college/financial-aid/
raija	217	217	9eb8f4b2355405588f5325053da6e001	2509https://www.salliemae.com/	2015-03-20	ql20150318	3	Topic too specific		8	https://www.salliemae.com/	Smart Option Student Loan	n2509	2509	https://www.salliemae.com/student-loans/smart-option-student-loan/
raija	217	217	a7dab4108c8fcd9b0ec52f6b8128a73d	2502https://www.salliemae.com/	2015-03-20	ql20150318	4	Other	The QL is for the homepage, the seed URL.	1	https://www.salliemae.com/	Login To Your Account	n2502	2502	http://salliemae.com
raija	217	217	b266fc564ab497cc094f163af6332a68	2506https://www.salliemae.com/	2015-03-20	ql20150318	1			5	https://www.salliemae.com/	Credit Cards	n2506	2506	https://www.salliemae.com/credit-cards/
raija	217	217	f17c063b1b8fc035c023342c6151c040	2501https://www.salliemae.com/	2015-03-20	ql20150318	1			0	https://www.salliemae.com/	Complete Your Application	n2501	2501	http://opennet.salliemae.com/apploansummary
raija	218	218	1d1dc45577925085ef154b699c1e2a70	1571http://www.oldnavy.com/	2015-03-20	ql20150318	1			0	http://www.oldnavy.com/	Boys	n1571	1571	http://oldnavy.com/browse/division.do?cid=5910
raija	218	218	5a748982d66060678828b1fc88300600	1572http://www.oldnavy.com/	2015-03-20	ql20150318	1			1	http://www.oldnavy.com/	Girls	n1572	1572	http://oldnavy.com/browse/division.do?cid=6027
raija	218	218	665a468475ae1fd281735c1b03e68a5e	1574http://www.oldnavy.com/	2015-03-20	ql20150318	5	404		3	http://www.oldnavy.com/	Mens Clothing	n1574	1574	http://oldnavy.com/products/mens-clothing.jsp
raija	218	218	746f90fe4061eaa94689389f4cec3c08	1578http://www.oldnavy.com/	2015-03-20	ql20150318	1			7	http://www.oldnavy.com/	Store Locations | Old Navy	n1578	1578	http://www.oldnavy.com/products/store-locations.jsp
raija	218	218	8974686ad7513af33a2c870dc95dc173	1573http://www.oldnavy.com/	2015-03-20	ql20150318	5	404		2	http://www.oldnavy.com/	Girls Clothing	n1573	1573	http://oldnavy.com/products/girls-clothing.jsp
raija	218	218	c61671149eaebcb3a11f68db3a757e81	1576http://www.oldnavy.com/	2015-03-20	ql20150318	1			5	http://www.oldnavy.com/	Women	n1576	1576	http://www.oldnavy.com/browse/division.do?cid=5360
raija	218	218	ce651f5176d47c79e2367c6ba7d938cc	1575http://www.oldnavy.com/	2015-03-20	ql20150318	5	404		4	http://www.oldnavy.com/	Womens Clothing	n1575	1575	http://oldnavy.com/products/womens-clothing.jsp
raija	218	218	db7532e949901167c6508928bb00153c	1579http://www.oldnavy.com/	2015-03-20	ql20150318	2		Think this is a better option for women&#39;s clothing: http://oldnavy.gap.com/browse/division.do?cid=5360&mlink=5151,9208370,Top_nav_W&clink=9208370	8	http://www.oldnavy.com/	Women's Clothing	n1579	1579	http://www.oldnavy.com/products/womens-clothing.jsp
raija	218	218	f05f18a505cf85416bfe04b86575c29e	1577http://www.oldnavy.com/	2015-03-20	ql20150318	1			6	http://www.oldnavy.com/	Maternity Clothes	n1577	1577	http://www.oldnavy.com/products/maternity-clothes.jsp
raija	220	220	11ad06dee87d1a5a2538505b344eb0d1	1879http://www.stories.com/	2015-03-26	ql20150318	5	404		6	http://www.stories.com/	Love Story	n1879	1879	http://www.stories.com/story/getexpandablestorylayer?id=5697897&amp;parentId=582642
raija	220	220	5b359348b2603dcb16e1c500e82a0d6f	1875http://www.stories.com/	2015-03-26	ql20150318	5	404		2	http://www.stories.com/	Sale	n1875	1875	http://stories.com/gb/Sale
raija	220	220	7189ebf346ed4be97f42a19414baac15	1873http://www.stories.com/	2015-03-26	ql20150318	5	404		0	http://www.stories.com/	New In	n1873	1873	http://stories.com/gb/New_in
raija	220	220	a16b37c976cf438b4fe389325c09086d	1876http://www.stories.com/	2015-03-26	ql20150318	5	404		3	http://www.stories.com/	Shoes	n1876	1876	http://stories.com/gb/Shoes
raija	220	220	c92db69ad76fcee184c1f856faf15318	1874http://www.stories.com/	2015-03-26	ql20150318	5	404		1	http://www.stories.com/	Dresses	n1874	1874	http://stories.com/gb/Ready-to-wear/Dresses
raija	220	220	e784346b1ced9b9f0c357d35ff3a1668	1877http://www.stories.com/	2015-03-26	ql20150318	5	404		4	http://www.stories.com/	Shop Sale	n1877	1877	http://www.stories.com/Sale
raija	220	220	ee2200341d8ef4131461162cc75b89f6	1878http://www.stories.com/	2015-03-26	ql20150318	3	Other	QL to the UK site.	5	http://www.stories.com/	Log In	n1878	1878	http://www.stories.com/gb/
raija	222	222	06f914cdfd196140a2d3714f9a8c894b	1467http://www.musicchoice.com/	2015-03-23	ql20150318	3	Topic too specific		7	http://www.musicchoice.com/	Play	n1467	1467	http://corporate.musicchoice.com/affiliates/music-choice-play/
raija	222	222	25f173fe935ea2dffba09ae491afd4de	1464http://www.musicchoice.com/	2015-03-23	ql20150318	3	Topic too specific		4	http://www.musicchoice.com/	Video On Demand	n1464	1464	http://corporate.musicchoice.com/about-us/products/mc-video/
raija	222	222	3b3ab008930b4154b355587fdff1dbb5	1466http://www.musicchoice.com/	2015-03-23	ql20150318	3	Topic too specific		6	http://www.musicchoice.com/	New Channel Line Up	n1466	1466	http://corporate.musicchoice.com/about-us/products/music-choice-music/new-channel-line/
raija	222	222	7178027cb6555fb494be642750cf957b	1461http://www.musicchoice.com/	2015-03-23	ql20150318	1		Many of the links/sub-pages on this page doesn&#39;t work. Duplicate with #3.	1	http://www.musicchoice.com/	Listen	n1461	1461	http://broadband.musicchoice.com/ListenToMusic.aspx
raija	222	222	9c2f204bd8d7b874e5e981142c7572af	1460http://www.musicchoice.com/	2015-03-23	ql20150318	5	404		0	http://www.musicchoice.com/	Soundscapes	n1460	1460	http://beta.musicchoice.com/
raija	222	222	bf6c9ed690eebb19dd9158a34e802e29	1465http://www.musicchoice.com/	2015-03-23	ql20150318	3	Topic too specific		5	http://www.musicchoice.com/	Music Channels	n1465	1465	http://corporate.musicchoice.com/about-us/products/music-choice-music/
raija	222	222	d47770bf7d4d861f352175ed041897c8	1463http://www.musicchoice.com/	2015-03-23	ql20150318	2			3	http://www.musicchoice.com/	About	n1463	1463	http://corporate.musicchoice.com/
raija	222	222	ebce2a0b492d10894ac6100fa3e591b7	1462http://www.musicchoice.com/	2015-03-23	ql20150318	1		Many of the links/sub-pages on this page doesn&#39;t work. Duplicate with #2.	2	http://www.musicchoice.com/	Listen To Music	n1462	1462	http://broadband.musicchoice.com/ListenToMusic.aspx
raija	225	225	0199989ebd44bd1715f6933c99df3d09	2157http://www.zillow.com/	2015-03-20	ql20150318	4	Topic too specific,Time-sensitive		0	http://www.zillow.com/	Zestimate	n2157	2157	http://www.zillow.com/advice-thread/Zillow-Zestimate/417758/
raija	225	225	05937e6e8d52f027b530aa6528d35fbd	2159http://www.zillow.com/	2015-03-20	ql20150318	1		duplicate with #2	2	http://www.zillow.com/	Rentals	n2159	2159	http://zillow.com/homes/for_rent
raija	225	225	178b3d2ad602136d913c30d0b3bfb762	2161http://www.zillow.com/	2015-03-20	ql20150318	1			4	http://www.zillow.com/	Homes	n2161	2161	http://zillow.com/homes/for_sale
raija	225	225	70c8e385a0480e812d407819fbec59a5	2162http://www.zillow.com/	2015-03-20	ql20150318	3	Topic too specific		5	http://www.zillow.com/	Foreclosures	n2162	2162	http://zillow.com/homes/for_sale/fore_lt/pmf,pf_pt
raija	225	225	7f7bd5e929b0d4689ca6ddfd3fbbfd8f	2158http://www.zillow.com/	2015-03-20	ql20150318	1		duplicate with #3	1	http://www.zillow.com/	For Rent	n2158	2158	http://zillow.com/homes/for_rent
raija	225	225	857949406fb5ec81fc103de7e280bbb2	2163http://www.zillow.com/	2015-03-20	ql20150318	3	Topic too specific	duplicate with #8	6	http://www.zillow.com/	Recent Home Sales	n2163	2163	http://zillow.com/homes/recently_sold
raija	225	225	c18a4bcaa70966875a259fd69d95bf22	2160http://www.zillow.com/	2015-03-20	ql20150318	2			3	http://www.zillow.com/	Houses For Rent	n2160	2160	http://zillow.com/homes/for_rent/house_type
raija	225	225	c532f8798663ecaf91aa1f8cb9f8c858	2164http://www.zillow.com/	2015-03-20	ql20150318	3	Topic too specific	duplicate with #7	7	http://www.zillow.com/	Recently Sold Homes	n2164	2164	http://zillow.com/homes/recently_sold
raija	230	230	12393234b669d0fd1b6d34f82dbc5a9b	1898http://www.svd.se/	2015-03-23	ql20150318	5	Other	Foreign.	4	http://www.svd.se/	Kultur	n1898	1898	http://www.svd.se/kultur/
raija	230	230	631b92d3475322449685cf3fc1779d92	1897http://www.svd.se/	2015-03-23	ql20150318	5	Other	Foreign.	3	http://www.svd.se/	Look Out For It Here	n1897	1897	http://www.svd.se/dynamiskt/kultur/did_8459660.asp
raija	230	230	73a137a76836e5a790bc2ea305af0232	1900http://www.svd.se/	2015-03-23	ql20150318	5	Other	Foreign.	6	http://www.svd.se/	Ung Kvinna Saknas Efter ...	n1900	1900	http://www.svd.se/nyheter/inrikes/3778240.svd
raija	230	230	7c2d032d6c316b987a95127e44f7bf7d	1895http://www.svd.se/	2015-03-23	ql20150318	5	Other	Foreign.	1	http://www.svd.se/	PDF	n1895	1895	http://kundservice.svd.se/PDF-tidningen/
raija	230	230	8cc000d6c77a87ccff136ef9cee8dbe5	1896http://www.svd.se/	2015-03-23	ql20150318	5	Other	Foreign.	2	http://www.svd.se/	In Swedish	n1896	1896	http://www.svd.se/dynamiskt/ettan/did_1920592.asp
raija	230	230	a02dfeb1da2f377576bb6dca1f2a65b2	1899http://www.svd.se/	2015-03-23	ql20150318	5	Other	Foreign.	5	http://www.svd.se/	Naringsliv	n1899	1899	http://www.svd.se/naringsliv/
raija	230	230	a6815ec79b827e811f13c889a0242e71	1901http://www.svd.se/	2015-03-23	ql20150318	5		Foreign.	7	http://www.svd.se/	Sports	n1901	1901	http://www.svd.se/sport/
raija	230	230	a6d983f9cda9f6bea4d40b9f1ed7a9b4	1894http://www.svd.se/	2015-03-23	ql20150318	5	Other	Foreign.	0	http://www.svd.se/	Kundservice	n1894	1894	http://kundservice.svd.se/Kundservice/
raija	230	230	e67e4b43b70c597f179e8812fa967344	1902http://www.svd.se/	2015-03-23	ql20150318	5	Other	Foreign.	8	http://www.svd.se/	Mina Sidor	n1902	1902	https://kundservice.svd.se/Mina-sidor/
raija	233	233	20db3cdccee5c96922db5abbf15fcce3	934http://www.buckbrosinc.com/	2015-03-26	ql20150318	3	Topic too specific		5	http://www.buckbrosinc.com/	Specials	n934	934	http://www.buckbrosinc.com/pages/Special
raija	233	233	31a35fce1bda24db65e067ce4b9b85cb	933http://www.buckbrosinc.com/	2015-03-26	ql20150318	3	Topic too specific		4	http://www.buckbrosinc.com/	BUCK BROS.,INC. Wauconda	n933	933	http://www.buckbrosinc.com/pages/Company/Map/2966
raija	233	233	3f10ca70326be4a25dd9dc5ecef047b8	931http://www.buckbrosinc.com/	2015-03-26	ql20150318	3	Topic too specific		2	http://www.buckbrosinc.com/	Info	n931	931	http://www.buckbrosinc.com/pages/Brochures/UnitDetail/114488
raija	233	233	a90beae37e644d734e87632673045b89	929http://www.buckbrosinc.com/	2015-03-26	ql20150318	5	404		0	http://www.buckbrosinc.com/	Buckbros	n929	929	http://www.buckbrosinc.com/locations/hampshire.htm
raija	233	233	bd7d8dffc39fd0729c8149d74a8ef3a8	930http://www.buckbrosinc.com/	2015-03-26	ql20150318	1			1	http://www.buckbrosinc.com/	Parts	n930	930	http://www.buckbrosinc.com/p/Parts
raija	233	233	c71c5d6dc8794ec27077bc298fc09ec1	935http://www.buckbrosinc.com/	2015-03-26	ql20150318	3	Topic too specific		6	http://www.buckbrosinc.com/	Calendar	n935	935	http://www.buckbrosinc.com/pages/calendar
raija	233	233	e09e6566cb1490b03f7da33d3c041aaf	932http://www.buckbrosinc.com/	2015-03-26	ql20150318	3	Topic too specific		3	http://www.buckbrosinc.com/	Events	n932	932	http://www.buckbrosinc.com/pages/Company/Events
raija	234	234	02e8c20c335d1f75301faf8f71ffd087	2382https://www.decorsteals.com/	2015-03-25	ql20150318	1			0	https://www.decorsteals.com/	About Us	n2382	2382	http://www.decorsteals.com/about-us
raija	234	234	0a2181700f1aa3e7868e9a5d5c36558b	2388https://www.decorsteals.com/	2015-03-25	ql20150318	4	Time-sensitive		6	https://www.decorsteals.com/	Rotating Hardware Bin	n2388	2388	http://www.decorsteals.com/rotating-hardware-bin.html
raija	234	234	165d41ddb52c5d0b92cf396c77496352	2384https://www.decorsteals.com/	2015-03-25	ql20150318	4	Time-sensitive		2	https://www.decorsteals.com/	Give And Get $5	n2384	2384	http://www.decorsteals.com/boxwood-wreath.html
raija	234	234	1f98e380eccea1a2888f65386340cf03	2385https://www.decorsteals.com/	2015-03-25	ql20150318	1			3	https://www.decorsteals.com/	Today's Steal	n2385	2385	http://www.decorsteals.com/extendedsteals/
raija	234	234	848dab7d7c60a960147b0b50068bcdda	2389https://www.decorsteals.com/	2015-03-25	ql20150318	1			7	https://www.decorsteals.com/	Newsletter Signup	n2389	2389	http://www.decorsteals.com/signup
raija	234	234	98c466a017620c2d69c1eb799246dba3	2387https://www.decorsteals.com/	2015-03-25	ql20150318	2			5	https://www.decorsteals.com/	Shipping	n2387	2387	http://www.decorsteals.com/index.php/shipping-rates/
raija	234	234	b5118a193c4fee6944e7d7357127e2f7	2386https://www.decorsteals.com/	2015-03-25	ql20150318	4	Time-sensitive		4	https://www.decorsteals.com/	Framed Map Of The South	n2386	2386	http://www.decorsteals.com/framed-map-of-the-south.html
raija	234	234	fd636e1bf60e48ccdc32d9765ec33ad2	2383https://www.decorsteals.com/	2015-03-25	ql20150318	2			1	https://www.decorsteals.com/	As Seen In	n2383	2383	http://www.decorsteals.com/as-seen-in
raija	235	235	2d52727cc4cd233a2877492913c64926	1299http://www.kayak.com/	2015-03-23	ql20150318	1		Link to the same page as in #4 (packages).	2	http://www.kayak.com/	Deals	n1299	1299	http://kayak.com/deals
raija	235	235	5baad847218af534199ab36c128a782d	1303http://www.kayak.com/	2015-03-23	ql20150318	1			6	http://www.kayak.com/	Hotels	n1303	1303	http://www.kayak.com/hotels
raija	235	235	5d885fc5baff423161eb274ec5113a6f	1298http://www.kayak.com/	2015-03-23	ql20150318	1		Duplicate with #1.	1	http://www.kayak.com/	Cheap Car Rentals - ..	n1298	1298	http://kayak.com/cars
raija	235	235	65162ad759ea2ca2bc11a5c45aadcb15	1297http://www.kayak.com/	2015-03-23	ql20150318	1		Duplicate with #2.	0	http://www.kayak.com/	Cars	n1297	1297	http://kayak.com/cars
raija	235	235	6c256a20a95e6704825689d63d12cebd	1302http://www.kayak.com/	2015-03-23	ql20150318	1			5	http://www.kayak.com/	Flights	n1302	1302	http://www.kayak.com/flights
raija	235	235	6f06f7ce179204aad7b9d69d78d72a78	1301http://www.kayak.com/	2015-03-23	ql20150318	3	Topic too specific		4	http://www.kayak.com/	Airline Fees	n1301	1301	http://www.kayak.com/airline-fees
