a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.titlequality	a.titlelowquality	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._control	m._ql_url
corinnek	155	155	d30372b887a09f289cb318dacad05e7c	1409http://www.ohiolottery.com/	2014-10-18	quicklinks009	4	Irrelevant	2			8	http://www.ohiolottery.com/	skip nav	1409	https://www.ohiolottery.com/Games/Cash-Explosion-Online-Entry/Enter-the-Contest.aspx
corinnek	155	155	de05f579da194f153da7c426551e136a	1402http://www.ohiolottery.com/	2014-10-18	quicklinks009	1		3	Topic too specific		1	http://www.ohiolottery.com/	Mega Millions	1402	http://www.ohiolottery.com/Games/DrawGames/MegaMillions.aspx
corinnek	155	155	e037d126f46572771c632b978d8b23a4	1408http://www.ohiolottery.com/	2014-10-18	quicklinks009	2		1			7	http://www.ohiolottery.com/	Games	1408	https://www.ohiolottery.com/Games/
corinnek	160	160	1c167841cf2bd46f74c372ca299090ea	928http://www.house.gov/	2014-10-20	quicklinks009	3	Poor truncation	2			2	http://www.house.gov/	Majority	928	http://financialservices.house.gov/
corinnek	160	160	1d9114ad472300ff7277a865d622a51d	933http://www.house.gov/	2014-10-20	quicklinks009	3		1			7	http://www.house.gov/	House Member Offices	933	http://www.house.gov/representatives/
corinnek	160	160	2027c31409deb1b4f75d49e9dd421c71	932http://www.house.gov/	2014-10-20	quicklinks009	3	Poor truncation	3	Topic too specific		6	http://www.house.gov/	photo of Mike Capuano	932	http://www.house.gov/capuano/
corinnek	160	160	52e2b3faa902ae0552c06ac106335f79	930http://www.house.gov/	2014-10-20	quicklinks009	2		3	Topic too specific		4	http://www.house.gov/	Congressman Mike Thompson	930	http://mikethompson.house.gov/
corinnek	160	160	635cda7afa7178d9829fdcca658251a6	927http://www.house.gov/	2014-10-20	quicklinks009	1		3	Topic too specific		1	http://www.house.gov/	Rick Crawford	927	http://crawford.house.gov/
corinnek	160	160	638182c92e2b09ad3faf4d7d05bee637	931http://www.house.gov/	2014-10-20	quicklinks009	4	Irrelevant	2			5	http://www.house.gov/	Logo	931	http://veterans.house.gov/
corinnek	160	160	b114e958e5caee37c7cf2aa460fc088b	929http://www.house.gov/	2014-10-20	quicklinks009	4	Garbage characters	3	Topic too specific		3	http://www.house.gov/	Rep. RaÃºl Labrador RaÃºl Labrador	929	http://labrador.house.gov/
corinnek	160	160	c7c7bf4b4c54e039f44305e7c0f15828	926http://www.house.gov/	2014-10-20	quicklinks009	1		3	Topic too specific		0	http://www.house.gov/	Dave Camp	926	http://camp.house.gov/
corinnek	160	160	cd4314543504961fd501a31b5a76d3e3	935http://www.house.gov/	2014-10-20	quicklinks009	5		5	404		9	http://www.house.gov/	Representatives	935	https://www.house.gov/representatives/
corinnek	160	160	fb19c2ce11b1e9a1b9a6578b2c0145c6	934http://www.house.gov/	2014-10-20	quicklinks009	4	Irrelevant	3	Topic too specific		8	http://www.house.gov/	Find Your Representative	934	http://www.house.gov/representatives/find/
corinnek	168	168	614052ad1a0d7439d05875b747103653	1248http://www.micocinarestaurants.com/	2014-10-20	quicklinks009	1		1			0	http://www.micocinarestaurants.com/	Contact Us	1248	http://www.micocinarestaurants.com/contact_us.html
corinnek	168	168	6a267ab109d65cb55946034aa72d3ad0	1254http://www.micocinarestaurants.com/	2014-10-20	quicklinks009	1		3	Topic too specific		6	http://www.micocinarestaurants.com/	Southlake	1254	http://www.micocinarestaurants.com/locations/southlake.html
corinnek	168	168	77de5e78547066be0650879c592d7a98	1255http://www.micocinarestaurants.com/	2014-10-20	quicklinks009	1		1			7	http://www.micocinarestaurants.com/	Menu	1255	http://www.micocinarestaurants.com/menu.html
corinnek	168	168	9e568770df3752a1056187f58bc028b4	1251http://www.micocinarestaurants.com/	2014-10-20	quicklinks009	3	Garbage characters	3	Topic too specific		3	http://www.micocinarestaurants.com/	Chevy Chase â€” The Collection	1251	http://www.micocinarestaurants.com/locations/chevy_chase.html
corinnek	168	168	cdc008ebbd01e7cc3ee296468999ffe7	1253http://www.micocinarestaurants.com/	2014-10-20	quicklinks009	3	Garbage characters	3	Topic too specific		5	http://www.micocinarestaurants.com/	Atlanta â€” Midtown	1253	http://www.micocinarestaurants.com/locations/midtown.html
corinnek	168	168	cf29f62504b0f2134ae034829fbb4824	1252http://www.micocinarestaurants.com/	2014-10-20	quicklinks009	1		3	Topic too specific		4	http://www.micocinarestaurants.com/	Irving	1252	http://www.micocinarestaurants.com/locations/las_colinas.html
corinnek	168	168	d9dbe2d1c8a36e20ed3f8f888ee7e620	1250http://www.micocinarestaurants.com/	2014-10-20	quicklinks009	2		3	Topic too specific		2	http://www.micocinarestaurants.com/	Chapel Hill	1250	http://www.micocinarestaurants.com/locations/chapel_hill.html
corinnek	168	168	ef2fc94c9048ed11041cbb5d83e042c6	1256http://www.micocinarestaurants.com/	2014-10-20	quicklinks009	1		2			8	http://www.micocinarestaurants.com/	EXPRESS CATERING	1256	http://www.micocinarestaurants.com/menu_express_catering.html
corinnek	168	168	fc2db9dcd4976e141ff53d0e6b1b4ba2	1249http://www.micocinarestaurants.com/	2014-10-20	quicklinks009	1		1			1	http://www.micocinarestaurants.com/	Locations	1249	http://www.micocinarestaurants.com/locations.html
corinnek	169	169	0c6b853adb2701caecdf48849d0d9fdf	2080http://www.zillow.com/	2014-10-16	quicklinks009	3	Poor truncation	1			7	http://www.zillow.com/	Mortgages	2080	http://www.zillow.com/mortgage-rates/
corinnek	169	169	0cb3f5f7cddb40095ef423ec2f622fb9	2082http://www.zillow.com/	2014-10-16	quicklinks009	2		3	Topic too specific		9	http://www.zillow.com/	Reno Homes For Sale	2082	http://www.zillow.com/reno-nv/
corinnek	169	169	4d075d44bdafb19e499c66e71ec06dc3	2074http://www.zillow.com/	2014-10-16	quicklinks009	2		3	Topic too specific		1	http://www.zillow.com/	Clayton Homes For Sale	2074	http://www.zillow.com/clayton-nc/
corinnek	169	169	6c02684fa3903e434afe67ff531ee07e	2076http://www.zillow.com/	2014-10-16	quicklinks009	3	Other	3	Topic too specific	clayton rentals specifically	3	http://www.zillow.com/	Rentals	2076	http://www.zillow.com/homes/for_rent/
corinnek	169	169	6d5bd0eae0c86e31f9864ec01ddc58ce	2075http://www.zillow.com/	2014-10-16	quicklinks009	3	Poor truncation	3	Topic too specific		2	http://www.zillow.com/	Real Estate	2075	http://www.zillow.com/homes/
corinnek	169	169	8a28e5cb001ac36e2e8f79ea068e704e	2079http://www.zillow.com/	2014-10-16	quicklinks009	1		1			6	http://www.zillow.com/	Mortgage Calculator	2079	http://www.zillow.com/mortgage-calculator/
corinnek	169	169	deb9e2a7b2b184815fb02023e853ffa2	2081http://www.zillow.com/	2014-10-16	quicklinks009	1		3	Time-sensitive		8	http://www.zillow.com/	15 year mortgage rates	2081	http://www.zillow.com/mortgage-rates/15-year-fixed/
corinnek	169	169	ed66ec15f82561600609a62ba4eb53c8	2078http://www.zillow.com/	2014-10-16	quicklinks009	2		3	Topic too specific		5	http://www.zillow.com/	Kauai county, HI	2078	http://www.zillow.com/kauai-county-hi/
corinnek	169	169	f568473a1c3788a5aadb37b5e058f7e4	2073http://www.zillow.com/	2014-10-16	quicklinks009	2		3	Topic too specific		0	http://www.zillow.com/	Charlotte Homes For Sale	2073	http://www.zillow.com/charlotte-nc/
corinnek	169	169	f8510638baad3c7eb22ae049e341cd96	2077http://www.zillow.com/	2014-10-16	quicklinks009	3	Poor truncation	3	Topic too specific		4	http://www.zillow.com/	Homes	2077	http://www.zillow.com/homes/for_sale/
corinnek	170	170	12fafe549c0e69345b255d09c476aeba	2310https://www.usbank.com/index.html	2014-10-17	quicklinks009	5		5	404		8	https://www.usbank.com/index.html	Online Banking	2310	https://www4.usbank.com/internetBanking/RequestRouter?requestCmdId=DisplayLoginPage
corinnek	170	170	27039698868156f7093567e556b97c57	2302https://www.usbank.com/index.html	2014-10-17	quicklinks009	1		1			0	https://www.usbank.com/index.html	Account Login	2302	http://www.usbank.com/cgi_w/cfm/acct_login.cfm
corinnek	170	170	3da518f75a3dad74befda7192fbbcbd9	2308https://www.usbank.com/index.html	2014-10-17	quicklinks009	1		2			6	https://www.usbank.com/index.html	Auto Loans	2308	https://www.usbank.com/loans-lines/auto-loans/
corinnek	170	170	40bc6e78a1e8a802d1ad065d57178eb1	2306https://www.usbank.com/index.html	2014-10-17	quicklinks009	3	Poor truncation	3	Topic too specific		4	https://www.usbank.com/index.html	Account Login	2306	https://www.usbank.com/cgi_w/cfm/small_business/sub_global/small_bus_access.cfm
corinnek	170	170	43e0f268b11f9fb9e9a86dfec7655910	2309https://www.usbank.com/index.html	2014-10-17	quicklinks009	5		5	404		7	https://www.usbank.com/index.html	Checking	2309	https://www4.usbank.com/internetBanking/RequestRouter
corinnek	170	170	8487a2856f8bdb213f03f852a783c916	2304https://www.usbank.com/index.html	2014-10-17	quicklinks009	1		1			2	https://www.usbank.com/index.html	Account Login	2304	https://www.usbank.com/cgi_w/cfm/acct_login.cfm
corinnek	170	170	936c835c0ce09bfe7ee2c0d0687e3fe5	2303https://www.usbank.com/index.html	2014-10-17	quicklinks009	3	Poor truncation	1			1	https://www.usbank.com/index.html	Mortgage	2303	http://www.usbank.com/mortgage/index.html
corinnek	170	170	94cb6e66bb74076dffffc160645cf152	2305https://www.usbank.com/index.html	2014-10-17	quicklinks009	1		1			3	https://www.usbank.com/index.html	Products & Services	2305	https://www.usbank.com/cgi_w/cfm/personal/products_and_services/index.cfm
corinnek	170	170	b9998871447c096c8850964d4eff0211	2307https://www.usbank.com/index.html	2014-10-17	quicklinks009	4		4			5	https://www.usbank.com/index.html	canonical	2307	https://www.usbank.com/credit-cards/fred-meyer-rewards-visa-credit-card.html
corinnek	171	171	0cd90a0709a8a39fa0dc9355aece0122	1948http://www.whitepages.com/	2014-10-17	quicklinks009	2	Repetitive	3	Topic too specific		7	http://www.whitepages.com/	Indiana White Pages	1948	http://www.whitepages.com/white-pages/in
corinnek	171	171	2d972ec8ddc21cd8ab3ecf77b09903b8	1950http://www.whitepages.com/	2014-10-17	quicklinks009	4	Repetitive,Irrelevant	3	Topic too specific		9	http://www.whitepages.com/	White Pages	1950	http://www.whitepages.com/white-pages/vancouver-bc
corinnek	171	171	3605fd0067b1c41dab0d34452fa0e476	1945http://www.whitepages.com/	2014-10-17	quicklinks009	3	Poor truncation	2			4	http://www.whitepages.com/	Phone	1945	http://www.whitepages.com/reverse_phone
corinnek	171	171	39336485817e6060ba42b6f311854f85	1941http://www.whitepages.com/	2014-10-17	quicklinks009	2		3	Topic too specific		0	http://www.whitepages.com/	Names	1941	http://names.whitepages.com/
corinnek	171	171	3e602f8553b0cdabd8cc70fe7a10f9fd	1943http://www.whitepages.com/	2014-10-17	quicklinks009	2		2			2	http://www.whitepages.com/	People	1943	http://www.whitepages.com/person
corinnek	171	171	57046a9dd1f84ca96dbc80e79fa33455	1949http://www.whitepages.com/	2014-10-17	quicklinks009	2	Repetitive	3	Topic too specific		8	http://www.whitepages.com/	Maine White Pages	1949	http://www.whitepages.com/white-pages/me
corinnek	171	171	5ef9a84087a88fce8de11534cabaf9c8	1947http://www.whitepages.com/	2014-10-17	quicklinks009	2		3	Topic too specific		6	http://www.whitepages.com/	Greensboro	1947	http://www.whitepages.com/white-pages/greensboro-nc
corinnek	171	171	5f33c21d0175e2091503bfd7bf4a461a	1942http://www.whitepages.com/	2014-10-17	quicklinks009	2		2			1	http://www.whitepages.com/	Business	1942	http://www.whitepages.com/business
corinnek	171	171	a4568a518b24f0e834de33b47dd77e93	1944http://www.whitepages.com/	2014-10-17	quicklinks009	3	Other	4	Topic too specific		3	http://www.whitepages.com/	1-703-829-0487	1944	http://www.whitepages.com/phone/1-703-829-0487
corinnek	171	171	fb265f5bba4a5ef0977530266791cfe6	1946http://www.whitepages.com/	2014-10-17	quicklinks009	2		2			5	http://www.whitepages.com/	Search by State	1946	http://www.whitepages.com/white-pages
corinnek	172	172	52c92121995ffb19f6cbfb251ce14e68	1110http://www.kmart.com/	2014-10-16	quicklinks009	4	Irrelevant	4	Low quality		5	http://www.kmart.com/	canonical	1110	http://www.kmart.com/search=teenage%20mutant%20ninja%20turtle%20shoes
corinnek	172	172	7272b437c9036483a4fe952d465b4e52	1112http://www.kmart.com/	2014-10-16	quicklinks009	1		2	Topic too specific		7	http://www.kmart.com/	MyKmart Community	1112	https://www.kmart.com/community/
corinnek	172	172	793bcaa0f1a257ece705a5cc122ebb61	1105http://www.kmart.com/	2014-10-16	quicklinks009	4	Irrelevant	4	Other	useless	0	http://www.kmart.com/	View Website	1105	http://pharmacy.kmart.com/
corinnek	172	172	a68416931229fa015756ca1b4a3a8859	1111http://www.kmart.com/	2014-10-16	quicklinks009	1		1			6	http://www.kmart.com/	Store Locator	1111	http://www.kmart.com/shc/s/StoreLocatorView?storeId=10151
corinnek	172	172	b17e8e6f4e5584e99800b2ec67b8fc15	1108http://www.kmart.com/	2014-10-16	quicklinks009	4	Irrelevant	4	Low quality		3	http://www.kmart.com/	canonical	1108	http://www.kmart.com/search=kmart
corinnek	172	172	b6d8b1a66000c33e0263da164582b658	1106http://www.kmart.com/	2014-10-16	quicklinks009	4	Irrelevant	4	Low quality		1	http://www.kmart.com/	canonical	1106	http://www.kmart.com/layaway/sbh
corinnek	172	172	d0549febac043e69aea26274c1dc5e7e	1109http://www.kmart.com/	2014-10-16	quicklinks009	2		3	Topic too specific		4	http://www.kmart.com/	Mug Mason Jars	1109	http://www.kmart.com/search=mason%20jars%20handle
corinnek	172	172	ff31b0d6de146aacfa33af41df00bb6f	1107http://www.kmart.com/	2014-10-16	quicklinks009	4	Too long,Irrelevant	4	Topic too specific		2	http://www.kmart.com/	RCA 60'' Class 1080p 120Hz LED HDTV - LED60B55R120Q at Kmart.com	1107	http://www.kmart.com/rca-60inch-class-1080p-120hz-led-hdtv-led60b55r120q/p-012W006016586001P
corinnek	173	173	0be28b04d9f60bc04e2b81405b47e894	1375http://www.nickjr.com/	2014-10-20	quicklinks009	2		2			8	http://www.nickjr.com/	Preschool Printables	1375	http://www.nickjr.com/printables/index.jhtml
corinnek	173	173	19dbd7acde2e0d0fbf635d42318114a8	1372http://www.nickjr.com/	2014-10-20	quicklinks009	3	Irrelevant	1		all games, not just preschool	5	http://www.nickjr.com/	Preschool Games	1372	http://www.nickjr.com/games/index.jhtml
corinnek	173	173	57e944ccdca285f88c1d7805326174fb	1369http://www.nickjr.com/	2014-10-20	quicklinks009	1		3	Topic too specific		2	http://www.nickjr.com/	La Casa de Dora Game	1369	http://www.nickjr.com/games/casa-de-dora.jhtml
corinnek	173	173	5ca7cda39557d8c232e07faef00892c1	1368http://www.nickjr.com/	2014-10-20	quicklinks009	5		5	404		1	http://www.nickjr.com/	NickJr	1368	http://www.nickjr.com/games
corinnek	173	173	76757351feec2d6b804e98c8a716e9ac	1373http://www.nickjr.com/	2014-10-20	quicklinks009	2		3	Topic too specific		6	http://www.nickjr.com/	Ages 4-5	1373	http://www.nickjr.com/kids-activities/ages-4-5/
corinnek	173	173	afa10b20174d7fe9d6ae5accd59504f3	1370http://www.nickjr.com/	2014-10-20	quicklinks009	1		3	Topic too specific		3	http://www.nickjr.com/	Dora the Explorer	1370	http://www.nickjr.com/games/dora-the-explorer/all-themes/all-ages/index.jhtml
corinnek	173	173	bbbd3d8914c1b173e78a981dd4c6cbfa	1371http://www.nickjr.com/	2014-10-20	quicklinks009	1		3	Topic too specific		4	http://www.nickjr.com/	Dora's Carnival Adventure	1371	http://www.nickjr.com/games/doras-carnival-adventure.jhtml
corinnek	173	173	e70b622f4a0242b1386ddaff015f576c	1374http://www.nickjr.com/	2014-10-20	quicklinks009	1		1			7	http://www.nickjr.com/	Play Games	1374	http://www.nickjr.com/kids-games/
corinnek	173	173	ff490c1b498209409e7e49cedeaa9ed8	1367http://www.nickjr.com/	2014-10-20	quicklinks009	3	Poor truncation	3	Topic too specific		0	http://www.nickjr.com/	2-3 years (51)	1367	http://www.nickjr.com/crafts/all-shows/all-themes/2-3-years/index.jhtml
corinnek	180	180	027e6af0318d3d97d98425d3b7d8cdd3	1046http://www.jamaicaobserver.com/	2014-10-17	quicklinks009	2		2			7	http://www.jamaicaobserver.com/	Teenage	1046	http://www.jamaicaobserver.com/teenage/
corinnek	180	180	0a5758cf7ecafd0f0db6aeb3cadab89c	1040http://www.jamaicaobserver.com/	2014-10-17	quicklinks009	2		4	Topic too specific,Time-sensitive	was May 2014!	1	http://www.jamaicaobserver.com/	Food Awards	1040	http://www.jamaicaobserver.com/foodawards/
corinnek	180	180	10c063af112dccc2519b80c11a2d1fff	1039http://www.jamaicaobserver.com/	2014-10-17	quicklinks009	1		1			0	http://www.jamaicaobserver.com/	BUSINESS	1039	http://www.jamaicaobserver.com/business/
corinnek	180	180	5976803089fd9aa17d1c81219811670c	1041http://www.jamaicaobserver.com/	2014-10-17	quicklinks009	1		1			2	http://www.jamaicaobserver.com/	LATEST NEWS:	1041	http://www.jamaicaobserver.com/latestnews/
corinnek	180	180	9e287504896a506fa8762814a3a42485	1044http://www.jamaicaobserver.com/	2014-10-17	quicklinks009	4	Irrelevant	4	Time-sensitive	2011	5	http://www.jamaicaobserver.com/	About	1044	http://www.jamaicaobserver.com/news/-Wild-Women-Vacation--promoted-bisexual-party-at-Hedonism_8680118
corinnek	180	180	a2bb0ea9dc4b5a7299b971ac6c1ec706	1042http://www.jamaicaobserver.com/	2014-10-17	quicklinks009	2		3	Topic too specific		3	http://www.jamaicaobserver.com/	ALL WOMAN	1042	http://www.jamaicaobserver.com/magazines/allwoman/
corinnek	180	180	b6ed594e484f7108a8b34ce05c560b70	1043http://www.jamaicaobserver.com/	2014-10-17	quicklinks009	5		5		no news displayed	4	http://www.jamaicaobserver.com/	NEWS	1043	http://www.jamaicaobserver.com/news/
corinnek	180	180	fbd81d931ee032cc234ddff88297e0c9	1045http://www.jamaicaobserver.com/	2014-10-17	quicklinks009	4	Irrelevant	4		2013	6	http://www.jamaicaobserver.com/	About	1045	http://www.jamaicaobserver.com/news/Jamaica-Jazz-and-Blues-Fest-signs-big-acts_15671122
corinnek	181	181	0706b6ddfdefd00c4037f98fc0c6e9f6	1103http://www.kcrg.com/	2014-10-19	quicklinks009	4	Garbage characters	4	Topic too specific,Time-sensitive		6	http://www.kcrg.com/	Long John Silverï¿½s Closes Iowa Stores After ï¿½Worst Mealï¿½ Rating	1103	http://www.kcrg.com/subject/news/long-john-silvers-closes-iowa-stores-after-worst-meal-rating-20140611
corinnek	181	181	2b227ecb787962ec18745d072597113c	1098http://www.kcrg.com/	2014-10-19	quicklinks009	3	Other	4	Topic too specific,Time-sensitive		1	http://www.kcrg.com/	Evansdale Disappearance	1098	http://www.kcrg.com/evansdaledisappearance
corinnek	181	181	666c46b2157689a524d8a3c1949467a4	1101http://www.kcrg.com/	2014-10-19	quicklinks009	5		5	404		4	http://www.kcrg.com/	Local	1101	http://www.kcrg.com/news/local
corinnek	181	181	6708284cec1738e37695b73d3bae5150	1097http://www.kcrg.com/	2014-10-19	quicklinks009	2		4	Low quality		0	http://www.kcrg.com/	CANCELLATIONS	1097	http://www.kcrg.com/cancellations
corinnek	181	181	7272486abf78c9e1e3ca924ea0601dc7	1099http://www.kcrg.com/	2014-10-19	quicklinks009	2		1			2	http://www.kcrg.com/	KRCG TV News	1099	http://www.kcrg.com/news/
corinnek	181	181	858870f06fdfa4b352b7f79a88b17b39	1104http://www.kcrg.com/	2014-10-19	quicklinks009	2		1			7	http://www.kcrg.com/	WEATHER	1104	http://www.kcrg.com/weather
