a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.qlvalue	a.rank
samanthashook	497	497	984d4e0adf0c86130742d72648f5791a	2112http://www.planetminecraft.com/	2014-12-11	qlpatch	Uncertain	0
samanthashook	499	499	309690c9c6cf6e5eb0a67de56d1d05cc	2118http://www.ulta.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	499	499	5015c18ae4ee558163e1fd5ca12544a2	2117http://www.ulta.com/	2014-12-10	qlpatch	NJ	1
samanthashook	499	499	a50d6e2e4a8ad160089e4858be25dbad	2120http://www.ulta.com/	2014-12-10	qlpatch	NJ	4
samanthashook	499	499	bcc98a1c7aa53d721ecabe4ee7c73f61	2116http://www.ulta.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	499	499	e9d5725f8e73b69c8a2dc689be2e7856	2119http://www.ulta.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	501	501	49f6d243b31372e279c22c212161977d	963http://realestate.msn.com/	2014-12-11	qlpatch	NJ	2
samanthashook	501	501	4caa1ed6cfe88db65e9135c8a163b763	967http://realestate.msn.com/	2014-12-11	qlpatch	NJ	6
samanthashook	501	501	5efd10b02d17d9284fd8569f4c385b2a	962http://realestate.msn.com/	2014-12-11	qlpatch	NJ	1
samanthashook	501	501	936d7bcd182a98d991f1d2390eb7884a	966http://realestate.msn.com/	2014-12-11	qlpatch	NJ	5
samanthashook	501	501	9cbcabc4f4f5161d63b67d85ddff9c46	964http://realestate.msn.com/	2014-12-11	qlpatch	NJ	3
samanthashook	501	501	cb7693287b8d5a18aa30ceb085aef3a8	970http://realestate.msn.com/	2014-12-11	qlpatch	NJ	9
samanthashook	501	501	e96e52169d4763ae884e3b68b1ec9c2c	965http://realestate.msn.com/	2014-12-11	qlpatch	NJ	4
samanthashook	501	501	e97507f970813c7ff291f43cad665185	961http://realestate.msn.com/	2014-12-11	qlpatch	NJ	0
samanthashook	501	501	f3256f51a28fa67e6614a48878c9ff76	969http://realestate.msn.com/	2014-12-11	qlpatch	NJ	8
samanthashook	501	501	f8c945a7623356ccf14acd09516e7b2d	968http://realestate.msn.com/	2014-12-11	qlpatch	NJ	7
samanthashook	502	502	f304830c7536e6ef30dbae663112de2f	2124http://www.oliviawilde.org/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	509	509	330dd3fae4b4bddceeca1d010712dac0	2129http://www.billboard.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	509	509	b2a9c5676b32a1fb2ea03c97d8a84bd2	2128http://www.billboard.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	509	509	dc05f8acd101075053e7eeb6b19742a3	2127http://www.billboard.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	510	510	2f0f3408e2f8afed0e9cc4fa28b51c98	2133http://www.dsw.com/	2014-12-09	qlpatch	Uncertain	3
samanthashook	510	510	6a31a4e7027214f001a70b0aaed8e3ae	2131http://www.dsw.com/	2014-12-09	qlpatch	Uncertain	1
samanthashook	510	510	99787b9e052fe2fa3e06c803b01b53ca	2132http://www.dsw.com/	2014-12-09	qlpatch	Uncertain	2
samanthashook	510	510	b1e3843087eeb0198ce938207113dff8	2130http://www.dsw.com/	2014-12-09	qlpatch	Uncertain	0
samanthashook	510	510	bd09d0949880a0906dedabccc565ea87	2134http://www.dsw.com/	2014-12-09	qlpatch	Uncertain	4
samanthashook	510	510	e6ddaebd8bf70dfbc808fed781a99954	2135http://www.dsw.com/	2014-12-09	qlpatch	Uncertain	5
samanthashook	511	511	d1e160cd4fd303940a3f231df31e843d	2136http://www.fingerhut.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	512	512	596a9aaab7d8aaad663d8538f3263201	2147http://www.goodwill.org/	2014-12-10	qlpatch	Uncertain	0
samanthashook	512	512	bc191c45a3e1ec56476364eb74c8ab19	2148http://www.goodwill.org/	2014-12-10	qlpatch	Definitely NO	1
samanthashook	516	516	27aacc5a265aad171486c67f0f22debf	2164http://www.skechers.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	516	516	6ff6b0e1d096a115d0b3d1d27a138fe3	2162http://www.skechers.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	516	516	7e4894956114aa500c41a059b2e3f210	2163http://www.skechers.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	516	516	c6069bd55064ec16a8fac3c5b26483f3	2161http://www.skechers.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	520	520	815ba5df58c8d2f93e68468363c43273	998http://www.bbc.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	520	520	9e8cf5bf166043db4e749c2b6b1512e4	1001http://www.bbc.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	520	520	b60f7b39431494b985f2a7e6dd2d1cfe	999http://www.bbc.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	520	520	c55e07ed8869c3af8b9fb6eb32ed965d	1000http://www.bbc.com/	2014-12-10	qlpatch	Definitely NO	2
samanthashook	521	521	4c04d250eed34362bf7f4bb2ed07b317	1004http://www.universalstudios.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	521	521	c49f01aa0916de5575e1878f8da7be16	1003http://www.universalstudios.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	521	521	fe30222a9971d48c4289f3c30bd58b71	1002http://www.universalstudios.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	524	524	176cdd029e3d47d873a3d1b31c06ab72	1015http://www.menswearhouse.com/	2014-12-09	qlpatch	Definitely YES	4
samanthashook	524	524	1bf09667a0b5377c30738cdc94575f4e	1013http://www.menswearhouse.com/	2014-12-09	qlpatch	Definitely YES	2
samanthashook	524	524	3de4d0109e67bded43a54aaf506c0556	1011http://www.menswearhouse.com/	2014-12-09	qlpatch	Uncertain	0
samanthashook	524	524	49ecebbc2c629290cb8fe67d716530f2	1014http://www.menswearhouse.com/	2014-12-09	qlpatch	Definitely YES	3
samanthashook	524	524	b1fe965b95f85f0fa621a1ad2453f6cf	1012http://www.menswearhouse.com/	2014-12-09	qlpatch	Definitely YES	1
samanthashook	525	525	20400faf79e95ddd5fee1b648a894155	2183http://www.biglots.com/	2014-12-10	qlpatch	Uncertain	6
samanthashook	525	525	4ced54c31f65f7f1e8b2ac55aff8b7dc	2184http://www.biglots.com/	2014-12-10	qlpatch	Definitely NO	7
samanthashook	525	525	57ff147fe93604a10714a86739ad8552	2177http://www.biglots.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	525	525	809df7ad32ec362b92f80fef8a6014b1	2180http://www.biglots.com/	2014-12-10	qlpatch	NJ	3
samanthashook	525	525	82d0ee13dca6b67d658824c8419c4174	2178http://www.biglots.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	525	525	a153e63e97262ebac9d80ee066ad7f1c	2181http://www.biglots.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	525	525	f0d8286d7f29bde4325f5377645437e3	2182http://www.biglots.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	525	525	f2d8d0f2c05beb8760d98c8f8e9b73c5	2179http://www.biglots.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	526	526	47c586e3ad721e7e635c36366b4a1978	2186http://www.avon.com/	2014-12-10	qlpatch	NJ	1
samanthashook	526	526	e218c9466f157ac4ad6636d0e700fe49	2185http://www.avon.com/	2014-12-10	qlpatch	NJ	0
samanthashook	527	527	d01cf8d3531ebda10480edffef8b0972	1016http://www.zulily.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	530	530	113c071e12feef25bd6eb762452ffafa	2188http://www.pauladeenstore.com/	2014-12-10	qlpatch	NJ	0
samanthashook	530	530	2762181556e3daf95d989a25beeb1330	2191http://www.pauladeenstore.com/	2014-12-10	qlpatch	NJ	3
samanthashook	530	530	4df7df6d44ee5e16b8e6727cfc11625c	2189http://www.pauladeenstore.com/	2014-12-10	qlpatch	NJ	1
samanthashook	530	530	4fc75d2e42ac44b520ff55c94c21a39c	2190http://www.pauladeenstore.com/	2014-12-10	qlpatch	NJ	2
samanthashook	530	530	6fe112022dc4376e26d58b4bafe45053	2193http://www.pauladeenstore.com/	2014-12-10	qlpatch	Definitely NO	5
samanthashook	530	530	e3f984d3b4b09c3f0efc253827b1ba10	2192http://www.pauladeenstore.com/	2014-12-10	qlpatch	NJ	4
samanthashook	531	531	09555083c2950cddf0aa0df1cec6ba8a	1032http://www.officedepot.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	531	531	548f5701c063eab3d123e02175131db4	1034http://www.officedepot.com/	2014-12-10	qlpatch	Definitely NO	2
samanthashook	531	531	74d1d34453d945811e76677a8700cbf7	1036http://www.officedepot.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	531	531	7685f55adf16e0066aded701204996d5	1033http://www.officedepot.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	531	531	b753f5f3c33de94415428109d98cb836	1037http://www.officedepot.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	531	531	d0f6b40c33bc0b971043c320002dd8ea	1035http://www.officedepot.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	533	533	0c3bb6e127faea355df62a0d2a4e318d	2196http://www.southwest.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	533	533	0f6eaec933cbe48a3d18d8a2662f944e	2195http://www.southwest.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	533	533	519a1744cdab168c9926ab11be4d5669	2199http://www.southwest.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	533	533	afbc23fd99301c98387d63a308563181	2197http://www.southwest.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	533	533	de32e9e9524a88ce174fa96c805f1110	2198http://www.southwest.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	536	536	04a81d52e1ef90cfcadc32b6bfbeb168	1050http://torispelling.com/	2014-12-09	qlpatch	Uncertain	3
samanthashook	536	536	3d3a59906fbbd4829879449ff3a2806a	1049http://torispelling.com/	2014-12-09	qlpatch	Uncertain	2
samanthashook	536	536	68fed79332eca823ed4ed395148286fc	1052http://torispelling.com/	2014-12-09	qlpatch	Definitely NO	5
samanthashook	536	536	88a743458c6712e334d7b0403f2a85fc	1053http://torispelling.com/	2014-12-09	qlpatch	Definitely NO	6
samanthashook	536	536	9c42b0616401f77728b89e9128fab042	1051http://torispelling.com/	2014-12-09	qlpatch	Definitely NO	4
samanthashook	536	536	d7c7cbfe60a1485da1541eb815f820ca	1054http://torispelling.com/	2014-12-09	qlpatch	Uncertain	7
samanthashook	536	536	e241c5d9e4e5ddb4c0bf7cbce3c4c8f8	1047http://torispelling.com/	2014-12-09	qlpatch	Definitely NO	0
samanthashook	536	536	e7a02642ecf30a2d30effd364047fd79	1048http://torispelling.com/	2014-12-09	qlpatch	Definitely NO	1
samanthashook	540	540	69f07c1c8a7eca8acbf2f1ad6e67986e	2201http://aishatyler.com/	2014-12-09	qlpatch	Uncertain	1
samanthashook	540	540	8d92410c7961a816ec85dd0b71010c77	2200http://aishatyler.com/	2014-12-09	qlpatch	Definitely NO	0
samanthashook	540	540	b9f610a25642afc19276819278f3cf84	2202http://aishatyler.com/	2014-12-09	qlpatch	Definitely NO	2
samanthashook	545	545	72319f26590370908546d0adf26856d5	1079http://www.leahremini.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	545	545	8123c4d47a295a6f807fdf6bcbb8ca1a	1081http://www.leahremini.com/	2014-12-10	qlpatch	Definitely NO	2
samanthashook	545	545	e38b00d2f9d1e84427d545f5e6fca8b4	1080http://www.leahremini.com/	2014-12-10	qlpatch	Definitely NO	1
samanthashook	547	547	1fc841e3f9a9731bc9ac1e8873001740	1091http://www.indeed.com/	2014-12-10	qlpatch	Definitely NO	2
samanthashook	547	547	51d22fbe7081c0fb6e4125a869b1bcbc	1093http://www.indeed.com/	2014-12-10	qlpatch	NJ	4
samanthashook	547	547	8ca499e034758edaed545b17182b4b94	1092http://www.indeed.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	547	547	93cd4cb52c7f850724825aa0e810013e	1090http://www.indeed.com/	2014-12-10	qlpatch	NJ	1
samanthashook	547	547	d188cca066557e75b4a70682eb9ed23c	1094http://www.indeed.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	547	547	d84ee897e6cca72bf89d8498db7e928a	1095http://www.indeed.com/	2014-12-10	qlpatch	Definitely NO	6
samanthashook	547	547	ed2183d3901c7077a632ec76fa716ed2	1089http://www.indeed.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	549	549	5ac46d810e15b811ac5afcc0742d9e33	1097http://rosie.com/	2014-12-11	qlpatch	Uncertain	1
samanthashook	549	549	5c7ec5c0993549153409aef29f400052	1096http://rosie.com/	2014-12-11	qlpatch	Definitely NO	0
samanthashook	549	549	9073540ccbcafc511db7c6847735369b	1099http://rosie.com/	2014-12-11	qlpatch	Uncertain	3
samanthashook	549	549	c6ea69ba2706bd9dd213838608c74bba	1098http://rosie.com/	2014-12-11	qlpatch	Uncertain	2
samanthashook	551	551	3358bb43ac00afff967a5126c941e26b	1103http://www.kristenstewart.com/	2014-12-10	qlpatch	Definitely NO	3
samanthashook	551	551	414d9085bdbdecfe96ef6c448d3b5fb4	1101http://www.kristenstewart.com/	2014-12-10	qlpatch	Definitely NO	1
samanthashook	551	551	7b19822002334918c8dd64292b215175	1100http://www.kristenstewart.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	551	551	df1c2ff831bfddc2de3ced1ab37e0a1c	1102http://www.kristenstewart.com/	2014-12-10	qlpatch	Definitely NO	2
samanthashook	552	552	1bcf130661c19b8b583ee7746c7b98be	2224http://www.walmart.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	552	552	529533c0cae8c7b4bbfe8d34b4c0253e	2223http://www.walmart.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	552	552	61b25f328fb55d784e9daa9cc1d0b19b	2220http://www.walmart.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	552	552	6d5167bd40c10b3df9fb0ebc1f07af3a	2222http://www.walmart.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	552	552	727aac6fe79b18fcf33603b26bab59ce	2221http://www.walmart.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	552	552	853616a8ed0aeb82c4e16cef565f73a0	2225http://www.walmart.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	554	554	dec707faf6419472692ed250870ff00a	1104http://www.beaches.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	557	557	e236e35f72c55ff6dbca4a9e8e3a81f2	2245http://www.thewolfofwallstreet.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	560	560	0e55a8ce3c51624015ac7f2c77a8e228	1117https://music.yahoo.com/	2014-12-11	qlpatch	Uncertain	3
samanthashook	560	560	1878c8cf701c41515265962b4eff8f74	1115https://music.yahoo.com/	2014-12-11	qlpatch	Uncertain	1
samanthashook	560	560	748942bf0e3253204ff35e4c65c6cf02	1116https://music.yahoo.com/	2014-12-11	qlpatch	NJ	2
samanthashook	560	560	b1016cbf00d46e1561b99d2aabe74d22	1114https://music.yahoo.com/	2014-12-11	qlpatch	Uncertain	0
samanthashook	561	561	0934f88a9015c86564c2ffc4fa674dc1	2257http://www.staples.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	561	561	59771ca641042e08b89d59280cd9c09d	2254http://www.staples.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	561	561	5e6f076ef0d1a3bd16efff5abb4355d0	2256http://www.staples.com/	2014-12-10	qlpatch	NJ	2
samanthashook	561	561	72aa365d30dc1af906a6aeb8e8c38d06	2255http://www.staples.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	564	564	7b85107b0d8a15d9aa50272686b25def	1122http://www.backpage.com/	2014-12-11	qlpatch	Definitely NO	1
samanthashook	564	564	fb1cda8ff94a01dbeea63ecae92598b7	1121http://www.backpage.com/	2014-12-11	qlpatch	Definitely NO	0
samanthashook	566	566	14f02c0be4d54e1aa7887a8a82da7f10	2269http://www.penelope-cruz.org/	2014-12-10	qlpatch	Definitely NO	1
samanthashook	566	566	7ef9d6696792def62772845b84ece88d	2268http://www.penelope-cruz.org/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	568	568	33d10948844b80ba13bcc4fba057dfde	1124http://www.huffingtonpost.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	569	569	004c017af03f476970df92ae4c248a5a	2275https://games.yahoo.com/	2014-12-11	qlpatch	Uncertain	1
samanthashook	569	569	106a38dc73bf96c6a1fc88c6602553a8	2279https://games.yahoo.com/	2014-12-11	qlpatch	Uncertain	5
samanthashook	569	569	164f68ddf2697a6b2f2cb061d49256a8	2280https://games.yahoo.com/	2014-12-11	qlpatch	Uncertain	6
samanthashook	569	569	28f2147cccd898065003c94ae2aa1417	2274https://games.yahoo.com/	2014-12-11	qlpatch	Uncertain	0
samanthashook	569	569	692be06108a4b500fb2386ad9d00e4e8	2278https://games.yahoo.com/	2014-12-11	qlpatch	Uncertain	4
samanthashook	569	569	9f7addf11f35b959b386225080f26214	2277https://games.yahoo.com/	2014-12-11	qlpatch	Uncertain	3
samanthashook	569	569	af5aec39d3d39537e67a9b99acc7bf3f	2276https://games.yahoo.com/	2014-12-11	qlpatch	Uncertain	2
samanthashook	570	570	316efd0da4859d0fb5bfa6eef9ba3feb	1127http://www.lumosity.com/	2014-12-10	qlpatch	Definitely NO	2
samanthashook	570	570	87faf3dfbae61d7c6948d5b3dcd8bfb5	1125http://www.lumosity.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	570	570	f80d44d9207d51a7ace20acce3c49cd6	1126http://www.lumosity.com/	2014-12-10	qlpatch	Definitely NO	1
samanthashook	575	575	1a40b065c3ab3f40c288b6e20ec6a5e3	2294http://www.aol.com/	2014-12-10	qlpatch	Definitely NO	0
samanthashook	575	575	2583959f9a3a16903207eafec7240ab7	2297http://www.aol.com/	2014-12-10	qlpatch	Definitely NO	3
samanthashook	575	575	2831c44fb9839bb95af8fd552620a42f	2298http://www.aol.com/	2014-12-10	qlpatch	Definitely NO	4
samanthashook	575	575	3e650335a292b519f019a29800b07e26	2299http://www.aol.com/	2014-12-10	qlpatch	Definitely NO	5
samanthashook	575	575	5771cece302f565ceb5f5761e0ff4d75	2296http://www.aol.com/	2014-12-10	qlpatch	Definitely NO	2
samanthashook	575	575	6cb156a84d349101902cc5e3b6339f84	2295http://www.aol.com/	2014-12-10	qlpatch	Definitely NO	1
samanthashook	578	578	15b63192866cf0846c3773e32f5ca159	1152http://www.moviefone.com/	2014-12-11	qlpatch	NJ	7
samanthashook	578	578	26adb75284563173c3d41cc1339d1bf2	1146http://www.moviefone.com/	2014-12-11	qlpatch	Uncertain	1
samanthashook	578	578	26f96865e668f366c050345327b5b67a	1150http://www.moviefone.com/	2014-12-11	qlpatch	NJ	5
samanthashook	578	578	2ea28c4f4321c18a82e61ba738ff654a	1153http://www.moviefone.com/	2014-12-11	qlpatch	Uncertain	8
samanthashook	578	578	67cad1c7081a4e27d45e98dc63a7589a	1149http://www.moviefone.com/	2014-12-11	qlpatch	Uncertain	4
samanthashook	578	578	9fe827b9338181c03e650d4c90f37353	1154http://www.moviefone.com/	2014-12-11	qlpatch	Uncertain	9
samanthashook	578	578	a02169c23682d84b5d4075e22aa8f3e2	1145http://www.moviefone.com/	2014-12-11	qlpatch	Uncertain	0
samanthashook	578	578	bef81cd979d63248de81a303f32f36c4	1148http://www.moviefone.com/	2014-12-11	qlpatch	Uncertain	3
samanthashook	578	578	dc3adc9a1129b3ada00b640b642048d2	1151http://www.moviefone.com/	2014-12-11	qlpatch	Uncertain	6
samanthashook	578	578	efa97c190ea2738e8c9dd4ae10a9c964	1147http://www.moviefone.com/	2014-12-11	qlpatch	Uncertain	2
samanthashook	581	581	18f89216efe2f046924be06bdcddb2c9	1166http://www.ticketmaster.com/	2014-12-10	qlpatch	Uncertain	5
samanthashook	581	581	1ce1a65518895de682af757461196170	1161http://www.ticketmaster.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	581	581	3d2e3e7d85930f415d82fe732ee3ad8a	1167http://www.ticketmaster.com/	2014-12-10	qlpatch	NJ	6
samanthashook	581	581	62182eafe9a0537ac54cffc437e95a73	1169http://www.ticketmaster.com/	2014-12-10	qlpatch	NJ	8
samanthashook	581	581	70dacdfab707333d72de7db1d1f241de	1165http://www.ticketmaster.com/	2014-12-10	qlpatch	Uncertain	4
samanthashook	581	581	7f5e50c2f84c20d3cfd6441f3960b8d4	1168http://www.ticketmaster.com/	2014-12-10	qlpatch	Uncertain	7
samanthashook	581	581	c86c46ce490ae2fc6e807cf1e6f9138d	1162http://www.ticketmaster.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	581	581	c8b7cc7b5682baf4079ec3328ef8df5a	1164http://www.ticketmaster.com/	2014-12-10	qlpatch	Uncertain	3
samanthashook	581	581	cd84e7981714ddfcb240212f8e1c7e22	1163http://www.ticketmaster.com/	2014-12-10	qlpatch	Uncertain	2
samanthashook	591	591	2572fa127eec78ae1b38d98c78741ce8	1206http://www.gandolfini.com/	2014-12-09	qlpatch	Uncertain	4
samanthashook	591	591	80882b751cb346f1e108224166a851e3	1205http://www.gandolfini.com/	2014-12-09	qlpatch	Uncertain	3
samanthashook	591	591	9610cb6dc9f0b6a425a3ee493775e0f1	1204http://www.gandolfini.com/	2014-12-09	qlpatch	Uncertain	2
samanthashook	591	591	b578d0d89ff141bf8911546ae5a0fcad	1202http://www.gandolfini.com/	2014-12-09	qlpatch	Definitely NO	0
samanthashook	591	591	c17bd648d8f201c63c7abe92e426219c	1203http://www.gandolfini.com/	2014-12-09	qlpatch	Uncertain	1
samanthashook	593	593	3d8131dd70be8ce87b54348e20b76fa4	2317http://www.grumpycats.com/	2014-12-10	qlpatch	Uncertain	0
samanthashook	593	593	501177836c8b0cd3c7f1beee950c9674	2318http://www.grumpycats.com/	2014-12-10	qlpatch	Uncertain	1
samanthashook	595	595	063bba25f379131e94b77aed4e91a110	1209http://www.tmz.com/	2014-12-09	qlpatch	Uncertain	2
samanthashook	595	595	16db5192a8da90cc126bddab14495fba	1207http://www.tmz.com/	2014-12-09	qlpatch	Definitely NO	0
samanthashook	595	595	7c236119f4bccfb8e49844c6833e9e77	1208http://www.tmz.com/	2014-12-09	qlpatch	Uncertain	1
samanthashook	595	595	8b2f8e449b6d7ece1967d3e7a15de6d0	1210http://www.tmz.com/	2014-12-09	qlpatch	Definitely NO	3
samanthashook	597	597	2bdd93c1557a5fc4bc8c692a6e5be250	2334http://www.weather.gov/	2014-12-11	qlpatch	Uncertain	4
samanthashook	597	597	4b39bfb4f7335b5c1235d0f203a4bfb0	2331http://www.weather.gov/	2014-12-11	qlpatch	Uncertain	1
samanthashook	597	597	86365df6fef4f58479d69c82d702df4a	2333http://www.weather.gov/	2014-12-11	qlpatch	Uncertain	3
samanthashook	597	597	c9b74c49558a8058db9d6caa17e899e7	2330http://www.weather.gov/	2014-12-11	qlpatch	Uncertain	0
samanthashook	597	597	d9f866fdb5e7caf9533e2554fc3d5ce2	2332http://www.weather.gov/	2014-12-11	qlpatch	Uncertain	2
kyin	3	3	07beab49a5bc406b089b8192e887140f	2335http://news.walmart.com/	2014-12-10	qlpatch	Uncertain	0
kyin	3	3	41fb114793fa432e3e01958ef9b6af41	2337http://news.walmart.com/	2014-12-10	qlpatch	Definitely NO	2
kyin	3	3	68666542adbfc992e525ed5aa1c38eac	2336http://news.walmart.com/	2014-12-10	qlpatch	Definitely NO	1
kyin	3	3	79f31c54ffb62de93df9fb27d0106a04	2338http://news.walmart.com/	2014-12-10	qlpatch	Definitely NO	3
kyin	3	3	8bd0f2fcd48007d0742b663049610981	2340http://news.walmart.com/	2014-12-10	qlpatch	Definitely NO	5
kyin	3	3	a62e49efc11f6a02bb74402ffc292ae0	2341http://news.walmart.com/	2014-12-10	qlpatch	NJ	6
kyin	3	3	f071e8dfb2cc1ad591c51e78887ef052	2339http://news.walmart.com/	2014-12-10	qlpatch	Uncertain	4
kyin	10	10	2b17b44716340c2302f76a7863b7283d	1286http://m.ticketmaster.com/	2014-12-10	qlpatch	Definitely NO	4
kyin	10	10	389e4ea48f7c66920024a0f634b440f3	1289http://m.ticketmaster.com/	2014-12-10	qlpatch	Definitely NO	7
