m._domain_url	m._ql_url	m._ql_title	a.linkquality	a.linklowquality	a.titlequality	a.titlerewritten	a.qlreplacements
https://www.ngrguardiannews.com/	http://www.ngrguardiannews.com/index.php?option=com_content&view=category&id=3:metro&layout=blog&Itemid=558	Metro	Probably not likely	Other	Bad	The Guardian	http://www.ngrguardiannews.com/category/news/national/,http://www.ngrguardiannews.com/category/editorial-opinion/,http://www.ngrguardiannews.com/category/sport/,http://www.ngrguardiannews.com/category/technology/,http://www.ngrguardiannews.com/category/news/world/,http://www.ngrguardiannews.com/category/business-services/business/
https://www.ngrguardiannews.com/	http://www.ngrguardiannews.com/index.php/sport	Sport	NJ	404	NJ		http://www.ngrguardiannews.com/category/news/national/,http://www.ngrguardiannews.com/category/editorial-opinion/,http://www.ngrguardiannews.com/category/sport/,http://www.ngrguardiannews.com/category/technology/,http://www.ngrguardiannews.com/category/news/world/,http://www.ngrguardiannews.com/category/business-services/business/
https://www.ngrguardiannews.com/	http://www.ngrguardiannews.com/natural-health	Natural Health	NJ	404	NJ		http://www.ngrguardiannews.com/category/news/national/,http://www.ngrguardiannews.com/category/editorial-opinion/,http://www.ngrguardiannews.com/category/sport/,http://www.ngrguardiannews.com/category/technology/,http://www.ngrguardiannews.com/category/news/world/,http://www.ngrguardiannews.com/category/business-services/business/
https://www.ngrguardiannews.com/	http://www.ngrguardiannews.com/index.php	<b>Guardian</b>	Probably not likely	Other	Good		http://www.ngrguardiannews.com/category/news/national/,http://www.ngrguardiannews.com/category/editorial-opinion/,http://www.ngrguardiannews.com/category/sport/,http://www.ngrguardiannews.com/category/technology/,http://www.ngrguardiannews.com/category/news/world/,http://www.ngrguardiannews.com/category/business-services/business/
http://www.talbots.com/online/home_page.jsp	http://www.talbots.com/online/browse/category_landing_horizontal.jsp?rootCategory=cat70008&id=cat70008&section=Regular	<b>Misses</b>	Very likely		Excellent		http://www.talbots.com/online/browse/plus-size-petites/_/N-4294966545
http://www.talbots.com/online/home_page.jsp	http://www.talbots.com/online/plus-size/_/N-4294966550	<b>Woman</b>	Very likely		Fair	Woman Plus	http://www.talbots.com/online/browse/plus-size-petites/_/N-4294966545
http://www.talbots.com/online/home_page.jsp	http://www.talbots.com/online/petites/_/N-4294966556	<b>Petites</b>	Very likely		Good		http://www.talbots.com/online/browse/plus-size-petites/_/N-4294966545
http://www.talbots.com/online/home_page.jsp	http://www.talbots.com/online/storelocator/storelocator.jsp	<b>Store </b>Locator	Very likely		Excellent		http://www.talbots.com/online/browse/plus-size-petites/_/N-4294966545
http://www.talbots.com/online/home_page.jsp	http://www.talbots.com/online/browse/category_landing_horizontal.jsp	Shoes and <b>Accessories</b>	Definitely not likely	Other	NJ		http://www.talbots.com/online/browse/plus-size-petites/_/N-4294966545
http://www.talbots.com/online/home_page.jsp	http://www.talbots.com/online/browse/category_landing_galleryview.jsp?rootCategory=cat70008&id=cat80018&section=Regular	<b>Dresses</b>	Probably likely		Excellent		http://www.talbots.com/online/browse/plus-size-petites/_/N-4294966545
http://www.secretmomsvideos.com/	http://www.secretmomsvideos.com/cgi-bin/a2/out.cgi?id=144&l=TOP-bottom&u=http://www.bestfriendswives.com/	Hot Wives Tube	Probably not likely	Other	Bad	Best Friends Wives	
http://www.secretmomsvideos.com/	http://www.secretmomsvideos.com/cgi-bin/a2/out.cgi?id=71&l=TOP-bottom&u=http://www.agedsexclips.com/	Aged Sex Clips	NJ	404	NJ		
http://www.secretmomsvideos.com/	http://www.secretmomsvideos.com/cgi-bin/a2/out.cgi?id=95&l=TOP-bottom&u=http://www.hotmatureladies.net/	Hot <b>Mature </b>Ladies	Probably not likely	Other	Excellent		
http://www.secretmomsvideos.com/	http://www.secretmomsvideos.com/cgi-bin/a2/out.cgi?id=76&l=TOP-bottom&u=http://www.imomstube.com/	<b>Mom </b>Tube	Probably not likely	Other	Fair	iMoms Tube	
http://www.secretmomsvideos.com/	http://www.secretmomsvideos.com/cgi-bin/a2/out.cgi?id=97&l=TOP-bottom&u=http://www.wildmaturemoms.com/	Wild <b>Mature </b>Moms	Probably not likely	Other	Excellent		
http://www.secretmomsvideos.com/	http://www.secretmomsvideos.com/cgi-bin/a2/out.cgi?id=155&l=TOP-bottom&u=http://www.freematurevideo.net/	Free <b>Mature </b>Video	Probably not likely	Other	Excellent		
http://www.wsfa.com/	http://www.wsfa.com/category/132512/obituaries	Obituaries	Probably likely		Excellent		http://www.wsfa.com/category/1191/high-school-college-local-regional-state-sports,http://www.wsfa.com/video
http://www.wsfa.com/	http://www.wsfa.com/link/306358/interactive-radar	Interactive Radar	Probably not likely	Topic too specific	Excellent		http://www.wsfa.com/category/1191/high-school-college-local-regional-state-sports,http://www.wsfa.com/video
http://www.wsfa.com/	http://www.wsfa.com/category/210961/montgomery-news	Local-Local	Very likely		Fair	Local	http://www.wsfa.com/category/1191/high-school-college-local-regional-state-sports,http://www.wsfa.com/video
http://www.wsfa.com/	http://www.wsfa.com/weather	<b>Weather</b>	Very likely		Excellent		http://www.wsfa.com/category/1191/high-school-college-local-regional-state-sports,http://www.wsfa.com/video
http://www.wsfa.com/	http://www.wsfa.com/category/1190/alabama-news	<b>NEWS</b>	Very likely		Good		http://www.wsfa.com/category/1191/high-school-college-local-regional-state-sports,http://www.wsfa.com/video
http://www.wsfa.com/	http://www.wsfa.com/category/1641/doppler-12-stormvision	Doppler 12 StormVision	Probably not likely	Topic too specific	Excellent		http://www.wsfa.com/category/1191/high-school-college-local-regional-state-sports,http://www.wsfa.com/video
http://www.freeadultmovies.us/	http://www.freeadultmovies.us/cgi-bin/a2/out.cgi?id=86&u=http://badgirlsblog.com/	Bad Girls Blog	Probably not likely	Other	Excellent		
http://www.freeadultmovies.us/	http://www.freeadultmovies.us/cgi-bin/a2/out.cgi?id=45&u=http://www.glossytube.com	Glossy Tube	Probably not likely	Other	Excellent		
http://www.freeadultmovies.us/	http://www.freeadultmovies.us/cgi-bin/a2/out.cgi?id=43&u=http://vintagevideotube.com/	Vintage Video Tube	Probably not likely	Other	Excellent		
http://www.freeadultmovies.us/	http://www.freeadultmovies.us/cgi-bin/a2/out.cgi?id=60&u=http://rawteentube.com/	Raw Teen Tube	Probably not likely	Other	Excellent		
http://www.freeadultmovies.us/	http://www.freeadultmovies.us/cgi-bin/a2/out.cgi?id=24&u=http://www.momscrewboy.com/	Mom Screw Boy	Probably not likely	Other	Excellent		
http://www.freeadultmovies.us/	http://www.freeadultmovies.us/cgi-bin/a2/signup.cgi	Trade Traffic	Probably not likely	Topic too specific	Excellent		
https://www2.ljworld.com/	http://www2.ljworld.com/news/sports/	<b>Sports</b>	NJ	Other	Excellent		
https://www2.ljworld.com/	http://www2.ljworld.com/news/lawrence/	Local <b>News</b>	NJ	Other	Excellent		
https://www2.ljworld.com/	http://jobs.ljworld.com/	Jobs	NJ	Other	Excellent		
https://www2.ljworld.com/	http://obituaries.ljworld.com/obituaries/ljworld/	<b>Ljworld</b>	NJ	Other	Bad	Obituaries	
https://www2.ljworld.com/	http://www2.ljworld.com/marketplace/classifieds/	<b>Classifieds</b>	NJ	Other	Excellent		
https://www2.ljworld.com/	http://www2.ljworld.com/news/today/	Today's <b>News</b>	NJ	Other	Excellent		
http://sfico.com/	http://sfico.com/popular/Lesbian/1.html	Lesbian	Very likely		Excellent		
http://sfico.com/	http://sfico.com/popular/Mom/1.html	<b>Mom</b>	Very likely		Excellent		
http://sfico.com/	http://sfico.com/popular/Wife/1.html	Wife	Very likely		Excellent		
http://sfico.com/	http://sfico.com/popular/Teen/1.html	Teen	Very likely		Excellent		
http://sfico.com/	http://sfico.com/popular/Family/1.html	Family	Probably likely		Excellent		
http://sfico.com/	http://sfico.com/popular/Mature/1.html	Mature	Very likely		Excellent		
http://minnesota.twins.mlb.com/index.jsp?c_id=min	http://minnesota.twins.mlb.com/ticketing/index.jsp?c_id=min	Tickets	Very likely		Excellent		
http://minnesota.twins.mlb.com/index.jsp?c_id=min	http://minnesota.twins.mlb.com/schedule/index.jsp?c_id=min#m=3&y=2014&calendar=DEFAULT	<b>Schedule</b>	Very likely		Excellent		
http://minnesota.twins.mlb.com/index.jsp?c_id=min	http://minnesota.twins.mlb.com/mlb/scoreboard/index.jsp?c_id=min	Scoreboard	Very likely		Excellent		
http://minnesota.twins.mlb.com/index.jsp?c_id=min	http://minnesota.twins.mlb.com/news/index.jsp?c_id=min	News	Very likely		Excellent		
http://minnesota.twins.mlb.com/index.jsp?c_id=min	http://minnesota.twins.mlb.com/team/roster_active.jsp?c_id=min	Roster	Very likely		Excellent		
http://minnesota.twins.mlb.com/index.jsp?c_id=min	http://minnesota.twins.mlb.com/min/ballpark/index.jsp	Target Field	Very likely		Excellent		
http://washington.nationals.mlb.com/index.jsp?c_id=was	http://washington.nationals.mlb.com/schedule/index.jsp?c_id=was	<b>Schedule</b>	Very likely		Excellent		
http://washington.nationals.mlb.com/index.jsp?c_id=was	http://washington.nationals.mlb.com/mlb/scoreboard/index.jsp?c_id=was	Scoreboard	Very likely		Excellent		
http://washington.nationals.mlb.com/index.jsp?c_id=was	http://shop.mlb.com/shop/index.jsp?categoryId=1895815	Shop Now	Probably likely		Good		
http://washington.nationals.mlb.com/index.jsp?c_id=was	http://washington.nationals.mlb.com/ticketing/index.jsp?c_id=was	Tickets	Very likely		Excellent		
http://washington.nationals.mlb.com/index.jsp?c_id=was	http://washington.nationals.mlb.com/was/ballpark/index.jsp	Nationals <b>Park</b>	Very likely		Excellent		
http://washington.nationals.mlb.com/index.jsp?c_id=was	http://washington.nationals.mlb.com/team/roster_active.jsp?c_id=was	Roster	Very likely		Excellent		
http://www.morpakampus.com/index.asp	http://www.morpakampus.com/default.asp?page=icerik&id=60	Sıkça Sorulan Sorular	NJ	Other	NJ		
http://www.morpakampus.com/index.asp	http://www.morpakampus.com/default.asp?page=icerik1&id=62	<b>Morpa Kampüs</b>	NJ	Other	NJ		
http://www.morpakampus.com/index.asp	http://s1.morpakampus.com/files/setler/materyaller/ogretmenmateryal/ogretmen15/index.html	Publication Name	NJ	Other	NJ		
http://www.morpakampus.com/index.asp	http://www.morpakampus.com/default.asp?page=icerik&id=5	İletişim	NJ	Other	NJ		
http://www.morpakampus.com/index.asp	http://www.morpakampus.com/default.asp?page=icerik&id=84	Gizlilik Ve Güvenlik	NJ	Other	NJ		
http://www.morpakampus.com/index.asp	http://www.morpakampus.com/default.asp?page=icerik1&id=67	1.Sınıf	NJ	Other	NJ		
http://momfucksson.net/	http://momfucksson.net/cgi-bin/at3/out.cgi?id=83&trade=http://momjerking.com/	<b>Mom </b>Jerking	Probably not likely	Other	Fair	Mom Jerking Me	
http://momfucksson.net/	http://momfucksson.net/cgi-bin/at3/out.cgi?id=24&trade=http://boyseducemom.com	Boy Seduce Mom	NJ	404	NJ		
http://momfucksson.net/	http://momfucksson.net/cgi-bin/at3/out.cgi?id=73&trade=http://momsonlove.com/	<b>Mom Son </b>Love	Probably not likely	Other	Excellent		
http://momfucksson.net/	http://momfucksson.net/cgi-bin/at3/out.cgi?id=69&trade=http://momson.biz/movies.shtml	<b>Mom </b>Son	Probably not likely	Other	Good		
http://momfucksson.net/	http://momfucksson.net/cgi-bin/at3/out.cgi?id=99&trade=http://momboysdeluxe.com/	Mom Boys Deluxe	NJ	404	NJ		
http://momfucksson.net/	http://momfucksson.net/cgi-bin/at3/out.cgi?id=22&trade=http://mybestfriends-mom.com	My Best Friend's <b>Mom</b>	Probably not likely	Other	Excellent		
http://www.xbox.com/	http://www.xbox.com/en-US/live/	<b>Xbox LIVE</b>	Very likely		Good		http://www.xbox.com/en-US/xbox-360?xr=shellnav,http://www.xbox.com/en-US/entertainment?xr=shellnav
http://www.xbox.com/	http://marketplace.xbox.com/en-US/Games/All	All <b>Games</b>	Probably not likely	Topic too specific	Excellent		http://www.xbox.com/en-US/xbox-360?xr=shellnav,http://www.xbox.com/en-US/entertainment?xr=shellnav
http://www.xbox.com/	http://support.xbox.com/en-US/browse/my-account/manage-account	Manage Account	Probably not likely	Topic too specific	Excellent		http://www.xbox.com/en-US/xbox-360?xr=shellnav,http://www.xbox.com/en-US/entertainment?xr=shellnav
http://www.xbox.com/	http://support.xbox.com/en-US/	<b>Support</b>	Very likely		Excellent		http://www.xbox.com/en-US/xbox-360?xr=shellnav,http://www.xbox.com/en-US/entertainment?xr=shellnav
http://www.xbox.com/	http://support.xbox.com/browse?product=billing-and-subscriptions	Billing and Subscriptions	Probably likely		Bad	Xbox One Support	http://www.xbox.com/en-US/xbox-360?xr=shellnav,http://www.xbox.com/en-US/entertainment?xr=shellnav
http://www.xbox.com/	http://www.xbox.com/en-us/xbox-one/	<b>Xbox One</b>	Very likely		Excellent		http://www.xbox.com/en-US/xbox-360?xr=shellnav,http://www.xbox.com/en-US/entertainment?xr=shellnav
http://www.telebyuwers.tv/	http://www.telebyuwers.tv/search/label/Pinoy%20Movies	Pinoy Movies	NJ	404	NJ		
http://www.telebyuwers.tv/	http://www.telebyuwers.tv/search/label/abs%20cbn	ABS CBN	NJ	404	NJ		
http://www.telebyuwers.tv/	http://www.telebyuwers.tv/p/blog-page_19.html	Gmashows	NJ	404	NJ		
http://www.telebyuwers.tv/	http://www.telebyuwers.tv/feeds/posts/default	Subscribe to Posts	NJ	404	NJ		
http://www.telebyuwers.tv/	http://www.telebyuwers.tv/p/abscbnshows.html	Abscbnshows	NJ	404	NJ		
http://www.telebyuwers.tv/	http://www.telebyuwers.tv/2013/09/paki-pindot-po-ito.html	Paki Pindot Po Ito	NJ	404	NJ		
http://oldmaturetube.com/	http://oldmaturetube.com/cgi-bin/at3/out.cgi?id=636&trade=http://www.hardgrandmatube.com/	Hard Grandma <b>Tube</b>	Probably not likely	Other	Excellent		
http://oldmaturetube.com/	http://oldmaturetube.com/cgi-bin/at3/out.cgi?id=194&trade=http://www.check-movies.com	Check <b>Movies</b>	Probably not likely	Other	Excellent		
http://oldmaturetube.com/	http://oldmaturetube.com/cgi-bin/at3/out.cgi?id=602&trade=http://www.bigmothertube.com/	Big Mother <b>Tube</b>	Probably not likely	Other	Excellent		
http://oldmaturetube.com/	http://oldmaturetube.com/cgi-bin/at3/out.cgi?id=783&trade=http://www.momtubegalore.com/	Mom Tube Galore	Probably not likely	Other	Excellent		
http://oldmaturetube.com/	http://oldmaturetube.com/cgi-bin/at3/out.cgi?id=367&trade=http://www.spicygrandma.com/	Spicy Grandma	Probably not likely	Other	Excellent		
http://oldmaturetube.com/	http://oldmaturetube.com/cgi-bin/at3/out.cgi?id=653&trade=http://www.onlygrandmatube.com/	Only Grandma <b>Tube</b>	Probably not likely	Other	Excellent		
http://coolsexymovies.com/	http://coolsexymovies.com/category/178/Sister/ctr/1/	Sister	Very likely		Excellent		
http://coolsexymovies.com/	http://coolsexymovies.com/category/144/Mother/ctr/1/?27x3x1158371	Mother Xxx Tube Mother	Very likely		Fair	Mom	
http://coolsexymovies.com/	http://coolsexymovies.com/category/180/Sleeping/ctr/1/	Sleeping	Very likely		Excellent		
http://coolsexymovies.com/	http://coolsexymovies.com/category/201/Virgin/ctr/1/	Virgin	Very likely		Excellent		
http://coolsexymovies.com/	http://coolsexymovies.com/category/127/Japanese/ctr/1/	Japanese	Very likely		Excellent		
http://coolsexymovies.com/	http://coolsexymovies.com/category/123/Indian/ctr/1/	Indian	Very likely		Excellent		
http://madcumshots.com/	http://madcumshots.com/out.php?to=faciallust.com&link=top	17 : Facial Lust	Probably not likely	Other	Good		
http://madcumshots.com/	http://madcumshots.com/out.php?to=cum2eat.com&link=top	01 : Cum 2 Eat	Probably not likely	Other	Good		
http://madcumshots.com/	http://madcumshots.com/out.php?to=cumshotterritory.com&link=top	08 : Cumshot Territory	Probably not likely	Other	Good		
http://madcumshots.com/	http://madcumshots.com/out.php?to=gooclips.com&link=top	37 : Goo Clips	Probably not likely	Other	Good		
http://madcumshots.com/	http://madcumshots.com/out.php?to=spermcafe.com&link=top	51 : Sperm Cafe	Probably not likely	Other	Good		
http://madcumshots.com/	http://madcumshots.com/out.php?to=myteenfacial.com&link=top	38 : MyTeenFacial	Probably not likely	Other	Good		
https://www.zionsbank.com/	http://www.zionsbank.com/personal_checking.jsp	Checking	Probably not likely	Topic too specific	Good		https://www.zionsbank.com/wealth-management/,https://www.zionsbank.com/learning-center/learning-center-landing.jsp
https://www.zionsbank.com/	https://www.zionsbank.com/contact_us.jsp	Contact Us	Very likely		Excellent		https://www.zionsbank.com/wealth-management/,https://www.zionsbank.com/learning-center/learning-center-landing.jsp
https://www.zionsbank.com/	https://www.zionsbank.com/personal/online-banking.jsp	<b>Online Banking</b>	Probably not likely	Topic too specific	Excellent		https://www.zionsbank.com/wealth-management/,https://www.zionsbank.com/learning-center/learning-center-landing.jsp
https://www.zionsbank.com/	https://www.zionsbank.com/business/business-landing.jsp	Business	Very likely		Excellent		https://www.zionsbank.com/wealth-management/,https://www.zionsbank.com/learning-center/learning-center-landing.jsp
https://www.zionsbank.com/	https://www.zionsbank.com/personal/personal-banking-landing.jsp	Personal	Very likely		Excellent		https://www.zionsbank.com/wealth-management/,https://www.zionsbank.com/learning-center/learning-center-landing.jsp
https://www.zionsbank.com/	https://www.zionsbank.com/hr/index.jsp	Careers	Probably likely		Excellent		https://www.zionsbank.com/wealth-management/,https://www.zionsbank.com/learning-center/learning-center-landing.jsp
http://m.hespress.com/	http://hespress.com/sport/index.1.html	Botola	NJ	Other	NJ		
http://m.hespress.com/	http://www.hespress.com/?browser=view&amp;EgyxpID=27454	le acompañaron responsables militares y policiales marroquíes	NJ	Other	NJ		
http://m.hespress.com/	http://hespress.com/videos/75903.html	article	NJ	Other	NJ		
http://m.hespress.com/	http://www.hespress.com/24-heures/index.1.html	24 ساعة	NJ	Other	NJ		
http://m.hespress.com/	http://www.hespress.com/feed/index.rss	Rss	Probably not likely	Topic too specific	Good		
http://m.hespress.com/	http://m.hespress.com/mobile/videos/	Video	NJ	Other	Good		
http://bestmaturewomen.com/	http://bestmaturewomen.com/tp/out.php?p=60&fc=1&link=gallery&url=http://bestmaturewomen.com/dtr/link.php?gr=1&id=4630db&url=nUE0pQbiY2Wyp3EgLKE1pzI3o21yov5wo20irP5jnUN/pTS0nQ14nTSgp3Eypv5wo20ioJ92nJImYmL1Zmp3ZF9uK2uipz55K3AiL2Aypy9go20hnUEgoN==	A Horny Soccer Mom	Probably not likely	Other	Excellent		
http://bestmaturewomen.com/	http://bestmaturewomen.com/tp/out.php?p=60&fc=1&link=gallery&url=http://bestmaturewomen.com/dtr/link.php?gr=1&id=7c0738&url=nUE0pQbiY2Wyp3EgLKE1pzI3o21yov5wo20irP5jnUN/pTS0nQ14nTSgp3Eypv5wo20ioJ92nJImYmx1AGV1Zv9grI9go21sMaIwnl5bqT1f	My Mom Fuck	Probably not likely	Other	Excellent		
http://bestmaturewomen.com/	http://www.bestmaturewomen.com/tp/out.php?to=wildmaturemoms.com&link=topm	Wild Mature Moms	Probably not likely	Other	Excellent		
